title;text;parent_asin;helpful_vote
loved it;a gift for a little boy who just turned 3 and he LOVES snoopy  this was on his wish list and i was happy to order it for him along with some other things;1101935170;0
title;text;parent_asin;helpful_vote
Awesome;Awesome book by an awesome author ... you really must read this  !!!!;0807569445;1
title;text;parent_asin;helpful_vote
AWESOME;AMAZING  ... what a great book  I couldnt put it down ...  2 days and it was done and i was so upset it ended  but what a GREAT book ...  dont miss this one !!!;0451471873;0
title;text;parent_asin;helpful_vote
AWESOME;a page turner at its best  .. i couldnt put this book down .... I was upset that it ended  !!!  dont miss this one !;B0050DIWFC;0
title;text;parent_asin;helpful_vote
AWESOME !!!!!!;loved this book .. love all her books !!!  a page turner for sure !  i cant wait til she writes more - chick lit at its best !;B00ANYP30K;1
title;text;parent_asin;helpful_vote
Excellent customer service!;"This is a beautiful notebook and I was pleased that it is more brown than the red that shows in the stock photo.  Bright colors and good quality notebook.  My only complaint is I wish there were more places for the ""diamonds"" but overall it will make a beautiful gift.";B085KVNTLC;0
title;text;parent_asin;helpful_vote
Another Big Hit!;My grandchildren can't get enough of this sticker and coloring book and many others I have purchased through Amazon.  Highly recommend purchasing through Amazon, their service is amazing!;178065751X;0
title;text;parent_asin;helpful_vote
Stickers and More!;"Even my little grandson has had fun with his ""purse"" book!  I will certainly be back looking for more because pricing was low and service was high :)";1780657501;0
title;text;parent_asin;helpful_vote
Big Book - Little Price;I purchased this for my grandchildren and we have had so much fun doing the activities and putting in the stickers.  Recommend this for children of all ages, you can adjust your activities with it for each age.;0312516479;1
title;text;parent_asin;helpful_vote
Great read;Not what I expected.  Great plot and storyline. Could not put the book down once it got going.;B0072NWKQK;1
title;text;parent_asin;helpful_vote
Love this Series!;"I love the WunderKeys series.  I started with the preschool and continued into the kindergarten with my then 4 yr old student.  It was amazing how easy it was for him to understand and grasp the concepts.  Plus, he absolutely loved the games (with a few modifications). The games are a little tricky for someone so young so we simplified.  He loved them anyway and didn't know the difference and still grasped the concepts the games were teaching.  Each lesson is perfectly laid out and my little one rarely got bored, except for when he just would refuse to play ;)";1542374898;0
title;text;parent_asin;helpful_vote
Love this Series!;"I love the WunderKeys series.  I started with the preschool and continued into the kindergarten with my then 4 yr old student.  It was amazing how easy it was for him to understand and grasp the concepts.  Plus, he absolutely loved the games (with a few modifications). The games are a little tricky for someone so young so we simplified.  He loved them anyway and didn't know the difference and still grasped the concepts the games were teaching.  Each lesson is perfectly laid out and my little one rarely got bored, except for when he just would refuse to play ;)";1981933417;2
title;text;parent_asin;helpful_vote
Love this Series!;"I love the WunderKeys series.  I started with the preschool and continued into the kindergarten with my then 4 yr old student.  It was amazing how easy it was for him to understand and grasp the concepts.  Plus, he absolutely loved the games (with a few modifications). The games are a little tricky for someone so young so we simplified.  He loved them anyway and didn't know the difference and still grasped the concepts the games were teaching.  Each lesson is perfectly laid out and my little one rarely got bored, except for when he just would refuse to play ;)";1976001293;0
title;text;parent_asin;helpful_vote
Love this Series!;"I love the WunderKeys series.  I started with the preschool and continued into the kindergarten with my then 4 yr old student.  It was amazing how easy it was for him to understand and grasp the concepts.  Plus, he absolutely loved the games (with a few modifications). The games are a little tricky for someone so young so we simplified.  He loved them anyway and didn't know the difference and still grasped the concepts the games were teaching.  Each lesson is perfectly laid out and my little one rarely got bored, except for when he just would refuse to play ;)";1542354978;1
title;text;parent_asin;helpful_vote
Replacing a Lost Copy;I specifically ordered the hardcover because I was replacing my lost copy.  No issues and was just like my original 1st print copy.;0439136350;0
title;text;parent_asin;helpful_vote
Daughter got a lot of use out of this book;Our daughter who is a young adult, really enjoyed this book. She made many art projects.;B08WZ4P1M3;0
title;text;parent_asin;helpful_vote
Soundtrack is just OK.;"I bought this mainly for the ""Move It"" song, the rest of the soundtrack is OK at best. Some songs that you would think should be on there, are not. All in all, 2 out of 5 stars.";0696224364;3
title;text;parent_asin;helpful_vote
Love;Classic love story with a death twist.  I loved the book.  I got all 4 of them.;B07Y835MYT;0
title;text;parent_asin;helpful_vote
Sappy love;It was a sappy love story surrounded by death.  It was great.;B07CZNP8RV;0
title;text;parent_asin;helpful_vote
Wonderfully moving;I tried the audio version of this book and found it too confusing.  After several months I decided to try it again,  this time in written form and I loved it.  The structure is almost like a play, which in the end works for the emotional impact of its insights.  I am so happy that I read it.;0812985400;0
title;text;parent_asin;helpful_vote
My favorite author! Never a dull read;Another great one that kept me in suspense. I just hate when I get to the last page. I can't wait until the next one;B08WLRG1L2;0
title;text;parent_asin;helpful_vote
Such a beautiful...;book & story. Loved it and so did my 32 year old son for his new born daugther;1945547693;1
title;text;parent_asin;helpful_vote
Fun book.;My 8 and 5 year old grandsons really enjoyed this book.;1599903113;0
title;text;parent_asin;helpful_vote
Polacco does it again!;Patricia Polacco takes on a subject close to the hearts of many in this latest book.  As always it is a good resource for those who are teaching lessons on bullying.  Polacco tells this story with truth and realism which helps introduce a lesson too many students need!  I believe it would fit in best with middle school age students.;0399257047;1
title;text;parent_asin;helpful_vote
No;Not what I thought;1579656366;1
title;text;parent_asin;helpful_vote
Excellent;This book is great! Loved it!;1542045673;0
title;text;parent_asin;helpful_vote
Four Stars;Not like his others, just ok;1455520691;0
title;text;parent_asin;helpful_vote
Good maps.;Great help;1780055080;0
title;text;parent_asin;helpful_vote
No answer key;No answer key;1133593151;0
title;text;parent_asin;helpful_vote
Five Stars;A little expensive for a paperback, but the author is a friend.;1477829393;0
title;text;parent_asin;helpful_vote
Five Stars;A little expensive for a paperback book, but the author is a friend.;1974450880;0
title;text;parent_asin;helpful_vote
Five Stars;Good comprehensive book with lots of information.;1780193483;1
title;text;parent_asin;helpful_vote
Three Stars;I didn't realize this was a children's book.;1426322933;2
title;text;parent_asin;helpful_vote
Four Stars;This book is expensive considering it is a paperback.;1599212692;0
title;text;parent_asin;helpful_vote
The salt block cook book has a little more information ...;It does an excellent job of cooking and seasoning everything that I use it for.  I'm definitely going to buy some more as gifts.;1449430554;0
title;text;parent_asin;helpful_vote
Four Stars;There was a nice selection of horror stories.;0786016469;2
title;text;parent_asin;helpful_vote
Four Stars;This book was not as good as Stephen King's other books.  It wasn't as flowing as his others.;0575047119;0
title;text;parent_asin;helpful_vote
Four Stars;It was an enjoyable book.  It kept me interested all the way through.;0441016162;1
title;text;parent_asin;helpful_vote
A nice variety of stories;Another hit for Stephen King.  A nice variety of stories.;0743457358;0
title;text;parent_asin;helpful_vote
Just scary enough;I enjoy short stories and novellas because I can read one story and put it down to read later.  These stories were interesting and just scary enough.;0312290691;0
title;text;parent_asin;helpful_vote
Stephen King's Books are Spellbinding;I read all of Stephen King's books because they are spellbinding.  Usually I pre-order, then when I get it, I read it the same day.;0671024248;1
title;text;parent_asin;helpful_vote
I did not know that this is a cartoon type ...;I did not know that this is a cartoon type book that condenses the original book.  I thought that this was a sequel to the original book.;0785136223;0
title;text;parent_asin;helpful_vote
Five Stars;Amazon has a huge selection of books that a bookstore cannot possibly match.;0786714263;0
title;text;parent_asin;helpful_vote
Couldn't put it down;I love all of the stories in this book.  They draw me in, and I can't put the book down until it is finished.;1892391953;0
title;text;parent_asin;helpful_vote
and this one did not disappoint. I love the fact that I can pre-order;I couldn't wait for this book to come out.  I read all of Stephen King's books, and this one did not disappoint.  I love the fact that I can pre-order.;1439148503;0
title;text;parent_asin;helpful_vote
Behind the scenes;"This book is a behind the scenes look at what could be happening within our legal system.  It gives new meaning to the phrase ""ambulance chaser"".  The characters were strong and engaging, the story fast paced and engrossing.  I look forward to reading more books by this author.";1453618708;11
title;text;parent_asin;helpful_vote
Ramen Obession cook book;Ramen Obession cook book - if you like to make ramen - this is a great cook book.  Ramen is so much more than a plastic wrapped package.  It's about the broth - the type of noodles... etc.  This cookbook is a great one to have.  I purchased the spiral bound version so it easily stays open on the counter.   Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - over 6,000 reviews posted, those reviews have been viewed well over 50,000 times, including over 24,000 likes. Bottom line, I pay for all my stuff, just like you do.;B09F1JCGWB;4
title;text;parent_asin;helpful_vote
Ramen for beginners;I purchased this cookbook for ramen beginners to go with some earth friendly ramen bowls as a gift.  There are many easy recipes and lots of helpful info about making ramen in the cookbook.  It's a great starter just as the title would indicate.   Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - nearly 6,000 reviews posted, viewed over 50,000 times, and over 24,000 likes. I pay for all my stuff, just like you do.;1646112814;4
title;text;parent_asin;helpful_vote
Earth friendly book;I purchased this for the holiday family bingo party with an earth friendly theme - Perfect.  Full of great ideas.   Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - nearly 6,000 reviews posted, viewed over 50,000 times, and over 24,000 likes. I pay for all my stuff, just like you do.;1681885476;0
title;text;parent_asin;helpful_vote
The dept of sensitive crimes;Purchased this for my 83 year old Mom, she loves the author.  This is a series in case you're interested in checking into it.  I think it is actually #1 of 3 (?).  Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out.  I've been doing reviews for over 25 years with Amazon - nearly 6,000 reviews posted, viewed over 50,000 times, and over 24,000 likes.;B07FSCX3FM;0
title;text;parent_asin;helpful_vote
An unexpected cookbook;This is a great cookbook for Tolkien fans - an interesting collection of recipes and drawings.  Paperback, hard spine. The recipes seem to be doable and creative.  I purchased for my niece who is a huge hobbit fan - I think she's gonna love it.;1976519853;2
title;text;parent_asin;helpful_vote
recipes from the world of Tolkien;I purchased this cookbook for my niece who is a huge Tolkien fan.  It is a hardcover and is beautifully illustrated along with very edible and doable recipes.  She likes to consider herself as a bit of an adventurous foody and cook.  I think she is going to love this cookbook.  I am not a huge Tolkien fan, but love to collect cookbooks and I love this one!;1645174425;4
title;text;parent_asin;helpful_vote
PlantYou cookbook;Oh boy oh boy!  I have to admit I am not a vegetarian, but consider myself a meat minimalist. I want to do better for my body and the earth.  So I am trying to do less and less meat and more plant based foods overall.  I will admit to collecting cookbooks.  I purchased this hardcover and I am 110% love it.  I use cookbooks to learn new methods, new ideas and to inspire myself.  This cookbook is one of THE best cookbooks I've purchased in years.  Great recipes.  Great ideas. And LOADED with pictures!!  The recipes are not hard and really creative.  Everything is laid out over the picture about ingredients - pictures of the ingredients even!  breakfast options, soups, sandwiches and salads, main dishes, sauces, sides and desserts - plus nutritional info. Nothing is missing and there is something for every taste.  It's amazingly well put together, so well thought out.  Exactly how I would put a cookbook together if I were ever asked - no joke.  Honestly, in my opinion, if you're to go more to or are already there, this IS the cookbook for you.  The only thing I would say is that I wish the binding was spiral backed - usually a deal breaker for me.  But I am SOOOO glad I threw all in and purchased anyway!  LOVE LOVE LOVE it;0306923041;7
title;text;parent_asin;helpful_vote
activity color book;My 7 year old loves it.  He likes that there are things to do besides just coloring.  My 10 year old was less impressed - but this is meant for 4-8 year olds...;1090944004;1
title;text;parent_asin;helpful_vote
Heal your headache 1-2-3;I was recently re diagnosed from endolymphatic hydrops to vestibular migraine and my doctor recommended this book.  It is very interesting and is full of information.  I am in the middle of reading all I can on this subject.  I purchased the paperback and the kindle version as I am learning.  I plan to share the paperback with someone else who may need it when I am done.  I purchased this title and another one, victory over vestibular migraine and I like victory better - but as I am just in the learning mode, I am looking at a lot of titles.  I do recommend the kindle versions.  You can highlight as you go and it will save your place.;B00DUKY6NY;0
title;text;parent_asin;helpful_vote
The Dizzy Cook Managing Migraine cook book;If you suffer from vestibular migraines, this cookbook is just a godsend.  There is super useful info - easy to read and understand and BONUS  - great recipes too. This is a diagnosis for me so I am busy collecting all the info I can.  This is the book I go back to again and again - especially right now when I am just learning how to live with this diagnosis. On the cooking section,  I need photos when I cook anything - and -  this  so much more than a cookbook - but when you get to the recipe sections the photos are plentiful and beautiful.  Lots and lots of them.  This book as a whole is worth every single penny.  As I get through some of the recipes I will check back in if it seems an update of my review would be helpful.  They seem reasonable for anyone who has a general understanding of how to cook - no julia childs or martha stewart like stuff as far as I can see.  I fold down corners of the recipes I want to try in all my books and this one is almost entirely folded!;1513262653;4
title;text;parent_asin;helpful_vote
Treehouse making book;I actually purchased for my husband as one of his Christmas gifts - as we are thinking about attempting a tree house for our grandsons - 11 and 8 years old.  There are GREAT pictures, outlines and ideas.  This book is even better than I expected.  If you're thinking about it - this is where to start for real.  Having said all of this, I never hesitate to update my reviews should new info seem useful.;1589236610;0
title;text;parent_asin;helpful_vote
night of the moonjellies;I have a grandson who simply loves to have stories quietly read to him for hours and hours... I haven't read this story yet - but I did buy the hard cover.  It looks really good.  I also purchased Make way for Ducklings and Blueberries for Sal.  We live on the ocean and thought the moonjellies might be a fun ocean story.;193090097X;0
title;text;parent_asin;helpful_vote
Blueberries for Sal;This story brings back happy memories with my great grandfather and reading this story to him, over and over and over again... he was so patient and kind.  This is sort of an East coast story.. but we have blueberries on the west coast too, they are just bigger and better. HA!  The story is fun and my grandson is going to love it.  I purchased the hard back - as all books should be in my opinion.  Can't wait.;0670175919;0
title;text;parent_asin;helpful_vote
Make way for ducklings;This story brings back happy memories with my great grandfather and reading this story to him, over and over and over again... he was so patient and kind.  The story is fun and my grandson is going to love it.  I purchased the hard back - as all books should be in my opinion.  Can't wait.;0670451495;1
title;text;parent_asin;helpful_vote
The story about Ping;My grandfather read this story to me.. helping me to read it.  So I purchased to share with my grandson who is getting better with reading but LOVES for someone to read stories to him for hours..  Oh my heart.;0670672238;0
title;text;parent_asin;helpful_vote
stone soup;I love this story... and my grandson loves for me to read to him.  I thought the asian flavor of this classic story would be interesting and fun.  Love;043933909X;0
title;text;parent_asin;helpful_vote
Secrets of RVing on Social Security;"We are getting ready to take a trip around the USA in our retirement. We wanted to consider whether we might want to make it a permanent arrangement and ""follow"" the weather we feel like..  It will be fun to explore the options in research.  We also invested in an atlas - even though we all use google to get around, it's fun to look at a map you can touch - yes- because we are baby boomers.";0984496866;4
title;text;parent_asin;helpful_vote
The Open Road: 50 best road trips;We are getting ready to take a trip around the USA in our retirement.  This book has lots of great ideas.  It will be fun to explore the options.  We also invested in an atlas - even though we all use google to get around, it's fun to look at a map you can touch - yes- because we are baby boomers.;164049930X;39
title;text;parent_asin;helpful_vote
Where should we camp next book;We are getting ready to take a trip around the USA in our retirement.  This book seems like a no brainer investment.  It will be fun to explore the options.  We also invested in an atlas - even though we all use google to get around, it's fun to look at a map you can touch - yes- because we are baby boomers.;1728221692;1
title;text;parent_asin;helpful_vote
50 states 500 places to visit;We are getting ready to take a trip around the USA in our retirement. This investment seems like a no brainer.  This book has lots of pictures and great ideas.  It will be fun to explore the options.  We also invested in an atlas - even though we all use google to get around, it's fun to look at a map you can touch - yes- because we are baby boomers.;164030455X;12
title;text;parent_asin;helpful_vote
The unique states of America;We are getting ready to take a trip around the USA in our retirement.  This book has lots of pictures and great ideas.  It will be fun to explore the options.  We also invested in an atlas - even though we all use google to get around, it's fun to look at a map you can touch - yes- because we are baby boomers.;1788686411;0
title;text;parent_asin;helpful_vote
camping log book;My husband and are getting ready to take a travel trailer trip around the USA.  I wanted something to log in and this is perfect.  Lots of pages, lots of things to log.  The outer red plaid is adorable.;1441326499;0
title;text;parent_asin;helpful_vote
spiral bound atlas us, mexico, canada;I LOVE a spiral bound atlas... and it is really big... but the print is still really, really small when you really want/need to read it.  So, I am going to get a magnifier too.;0792289897;1
title;text;parent_asin;helpful_vote
Journeys of a Lifetime Second edition;I purchased this book as a gift for a remote gift giving party and it was so well received I thought I should have my own - so I purchased one of my own.  A nice dream book for when we can all travel again one day!;1426219733;0
title;text;parent_asin;helpful_vote
Instant pot cookbook;"I rolled the extra bucks for the spiral binding - which is super useful in keeping the book open as you are using it. I personally prefer the spiral binding whenever I purchase a cookbook. I collect cookbooks - even though I get lots of recipes online - there is nothing like holding and browsing through a cookbook for inspiration (my opinion) This cookbook is ground breaking -  I didn't see any recipes that knocked my socks off, but I am new to ""pressure cooking"" so I wanted a real basic start and this cookbook is definitely that.";B087M3TH8Z;0
title;text;parent_asin;helpful_vote
The mystery of Mrs. christie;Mom misses shopping at the book store and LOVES a real book- so I sent her this one. She is thrilled and deep into the story. Reporting it is worth a read!;1492682721;1
title;text;parent_asin;helpful_vote
Neighbors book;My mom is a huge Danielle Steel fan and she loves the feel of a REAL book.  So, I ordered for her.  She is deep into reading it and says it's everything she hoping for.;1984821377;0
title;text;parent_asin;helpful_vote
50 States and where to go book;Santa brought this to me this year  because we travel for work to a lot of different places all over the world and the US.  I am looking forward to using it as a fun reference for wherever we are headed.  Lots of full color pictures and easy to read paragraphs on ideas of what and where to go.  Hardback.;1426216904;8
title;text;parent_asin;helpful_vote
Camp cookbook;I bought this for a remote (virus this year) book exchange.  I happen to know there are several people who are campers/hikers in this group and thought this would be the great option.  I also added a firestarter to add to the fun.  The cookbook offers a lot of full color photos... most of the recipes are pretty fancy.  Something you would definitely be planning meals - not much of throw together meals with what you've got.  The book is hard backed and ridged spine.;0760352011;6
title;text;parent_asin;helpful_vote
Kids activity 12 month calendar;I purchase calendars for my grandsons each year - this year 6 and 9.  They love to be able to make notes on special dates.. (how many days until we visit Grandma is my favorite)... these calendars have stickers, specific for each month - and I think they will both love that part too.;1523510145;4
title;text;parent_asin;helpful_vote
Landsailing book;I purchased this for my husband as he has been talking about possibly making one of these so I thought he'd like to look at this book.  If for nothing else maybe he can learn about the sport of landsailing.  The book mainly has black and white photos... not a super high quality print.. but it will serve the purpose.;1693686422;4
title;text;parent_asin;helpful_vote
the boy, the mole, the fox and the horse;I loved the idea of this book... I purchased for a holiday gift exchange (all adults).  I paired this book with another book that could be considered children's book  -  I am hoping the person who received them will feel the love these books express.;0062976583;0
title;text;parent_asin;helpful_vote
Maybe book;I lovely, big book - with a positive message of hope.  I actually purchased this book for holiday book exchange - all adults.. this may be considered a children's book - but only if you don't really read it.;1946873756;2
title;text;parent_asin;helpful_vote
Nat geo travel book;Purchased for a holiday book exchange... and the photos are breath taking - exactly as you would imagine.  Great for someone who travels a lot or even the person who never leaves their home.;1426215649;3
title;text;parent_asin;helpful_vote
Taste of Home recipe book;Que the music... angels singing... this is one of my FAVORITE REAL (not recipes searched online) cookbooks!  First, spiral back - this means the book will stay open as you're looking.  Bright, beautiful pictures on every single page.  The paper is shiny - better than a matte paper that absorbs more quickly.  Easy to more complex (but not impossible) recipes.  I am sort of a cookbook collector and this one tics all the spots for me - there are some recipes I'm familiar with and others I would like to try.  I use a cookbook for inspiration/ideas - so this is fabulous with all the full color photos.  Honestly, I purchased 2.  One for myself and one for a Christmas book exchange.  Hopefully someone who loves to collect cookbooks as much as I do will get it!;1617656542;39
title;text;parent_asin;helpful_vote
fix and forget 5 ingredients or less updated/revised;A lot of what you would expect... I wish there was a way to search/organize the recipes in the amount of time it takes to cook in the crock pot... that would help when you're looking at options - like the least amount of time at the front, the most time in the crockpot in the back?  I don't know.  There are 8 full color pictures in the center of the cookbook - I guess better than nothing, but I really love more pictures.  Really good - the book has a spiral back.  That means it will stay open as you're using it.  Down side, be careful, as the paper the book is printed is very much like a papertowel (meaning absorbs everything) matte, not shiny.. you get my drift...  I love cookbooks and own many - even though I also search online options as well.  Doesn't replace the cookbook in your hand in my opinion.  This one is good if you don't own ANY crockpot recipe books.;1680991469;4
title;text;parent_asin;helpful_vote
retire in Mexico book;Was just curious and wanted a bunch of info that was easy to read.  Check, check.  In my opinion this book is great collection of information.  If you are just looking into options, this book is great place to start.  I loved that it was really easy to read - not a lot of excess - just down flat info.  Even though I don't think this is a road we are going to go, it was well worth the investment to look into the options.;B08M8CRLPP;5
title;text;parent_asin;helpful_vote
family keepsake recipe book;This great as a family recipe keeper and then make a gift of it.  The best part is the spiral binding which helps it stay open while you're using it.  The down side? If you want to consider it... there is no projection for the paper pages you're writing on while cooking - they are just plain paper that is not terribly thick.  I still like it as a keepsake.  I hope one of my grandsons will end up with it long after I'm gone - from my daughter.;1450850006;2
title;text;parent_asin;helpful_vote
Jeopardy puzzle book;My 81 year old mom is a huge Jeopardy fan and in this time of quarantine I thought this might be a fun diversion once in a while.  It arrived in good condition, quickly (I have prime) along with other items I had ordered.  The spiral bounding makes it easy to keep the book open where you want it without struggle.;1640302875;4
title;text;parent_asin;helpful_vote
bob ross painting kit;This is really more of a joke.. but I thought my daughter needed a smile during this time of pandemic and quarantine.  She loved it... but it's not really a training tool.. it's a smile.  Worth the smile.;076249168X;0
title;text;parent_asin;helpful_vote
Mandala mediation craft book;I purchased for my daughter as a gift of peace and calm during this time of virus and quarantine.  She reports it brings her comfort.  What more can you ask?;1454710179;0
title;text;parent_asin;helpful_vote
family recipe keeper;I purchased this for my daughter to work on while we are busy staying home during this difficult time.  She is such an awesome cook and I am hoping that she saves the ones that make her the happiest!;164030097X;0
title;text;parent_asin;helpful_vote
spiral back adult activity book;Purchased for something different to entertain my 80 year old mom during this time of hanging out at home - she likes it - one of the best things about it is the spiral back -  which means it opens and stays open while she's using it.;1412714508;0
title;text;parent_asin;helpful_vote
adult activity book;Purchased for my 80 year old mom to have something different to do in these trying times.  She likes it.  Having a spiral bound back would have made it a five star experience.;1988923026;0
title;text;parent_asin;helpful_vote
brain game book with spiral back;I purchased this for my mom to have something different to do - she likes brain games.  I think one of the best things about this book is the spiral spine.  Makes it super easy to open and keep open.  Lots of different stuff to do.;1645580695;0
title;text;parent_asin;helpful_vote
heron puzzle;Mom likes herons so I thought this sort of folksy heron might be interesting..  80 year old Mom is HUGE puzzle fan and this is right up her alley.  500 pieces make it a short term commitment with an easy success!  Suggestion: We always share the puzzles that mom completes and is ready to unhand with a local adult living community near by!;0764970674;6
title;text;parent_asin;helpful_vote
How things work book;My 8 year old grandson is an excellent reader and easily reads this book.  He is very, very interested in how all things work and this book is FULL of interesting things.  A nice big, hard cover book with lots of full color pages and interesting info with reasonably current info.  I am pleased with this purchase and so is my grandson.;142632877X;6
title;text;parent_asin;helpful_vote
ben and jerrys ice cream recipes;"What a HUGE disappointment.  They have three basic ""sweet cream bases"".... best, good, last resort (as they describe them).  Sounds reasonable right?  EXCEPT that for their ""best"" version, they omitted the cooking directions!!!!  Seriously???  So, just google a good ice cream base recipe.  They go on to provide some of their most popular flavors... but honestly, you need to be able to guess about their cooking process.  I am LESS than impressed.  The first 20 or so pages are all about them - and some ho hum info about ingredients.  I would definitely pass on this purchase!<br />UPDATE:  After some research I have discovered that is book is REALLY old and before the time of the importance of 'cooking' raw eggs.  Really?  My grandma taught me that about 50 years ago - long before Ben or Jerry thought about writing a worthless ice cream recipe book.  Doesn't change the fact that this book is J.U.N.K.  Save your money.  It's easy enough to find a safe recipe cooked or not online.";0894803123;162
title;text;parent_asin;helpful_vote
3 bk harry potter set;My husband wanted to intrigue our 8 year old grandson in reading and he has recently discovered Harry Potter.  It is truly a heavy, beautiful set.  It's going to be wonderful to see him reading it!  My personal thoughts were that the illustrations would help interest him too.  He is an exceptional reader, so I really don't think these are going to be too much of a challenge.  I never hesitate to update my reviews should new info seem useful.;133831291X;1
title;text;parent_asin;helpful_vote
personal calendar;I actually purchased this for my sister... she uses this for her home business and has used the particular brand and style for years.  It's just her personal favorite and works for her.  She writes a lot of notes and then uses the calendar at the end of the year to coordinate tax info, etc.  It's not huge.. but large enough to be useful to her. She was lamenting that she could find it anywhere when I suggested Amazon.  There were many different cover options and she is very, very happy to have it delivered right to her door.  The measurements given were accurate and the photo represented the cover very well.  Hope this was helpful in some way to you!;1441326294;0
title;text;parent_asin;helpful_vote
kids cookbook with photos;"I wanted a cookbook that I could sit with my 4 1/2 year old and 7 year old grandsons and choose things to make...  There are several things I think will tempt them... I want to encourage my boys to try new things and have a part in the process of the cooking.  This book has wonderful full color photos on most of the book.  You ""eat"" with your eyes first... this is important - especially when trying to get kids involved.  I will update my review as we have tried a few things.  Why not 5 stars.... a hard spine... not a spiral  - which makes it easier to keep open...  *meh*... I do like the healthier recipes.  I didn't see anything that you needed a degree to get done - which is good cause we are trying to get kids involved here!  There are easy to follow step by step directions.  The 7 year old reads so he is going to jump on the details.  The 4 1/2 year old will like the photos.  I never hesitate to update my reviews should new info seem useful... and I do hope this info was helpful to you in some way!";0756629160;17
title;text;parent_asin;helpful_vote
picture cook book for kids;I wanted a cookbook that I could have my grandsons 4 1/2 and 7 to look through and choose things to make... this book has LOTS of full color photos on every page... unfortunately there are very few things my grandsons thought looked like a try (in fact, none) and I was disappointed that some of them were significantly complicated.  I will donate this one.  But to each his own...  It just wasn't a win for us.;1861472196;0
title;text;parent_asin;helpful_vote
Type 2 Diabetic cookbook and action plan book;"My sister was recently diagnosed with Type 2 diabetes. So I purchased this book for her.  She really appreciated the information along with interesting and inspiring recipes.  She took an education class - recommended by her doctor - and most of what was taught in the class followed the suggestions in this book.  I think it's a great &#34;starting&#34; book for someone who is new to diabetes based on my sister's input.";1623158338;24
title;text;parent_asin;helpful_vote
1989 Toyota Truck repair manual Vol 2;"Have an inherited 1989 Toyota 1 ton pickup.  This was an obvious &#34;need.&#34;  It is used... but something this old is probably gonna be. Eventually you're gonna need it.  Husband says it has the info we need and well help us to find the parts we need.  Truck only has 70k on it - in case you're wondering why in the heck would you want to work on it... ha";B000M0FQW0;0
title;text;parent_asin;helpful_vote
One-dish vegan.;"First let me say that I am new to the vegan diet, so I have collected a handful of books I thought would help me... having said that - this cookbook has NO photos.  :(  But... it still has a long list of useful recipes.  Most are listed gluten free and soy free - if that matters to you.  At the top of each page and under the recipe name it tells you this info...  I haven't found any strange ingredients (meaning you can't find what you need at the local grocery store - as we live in a small rural town) and no super special pieces of kitchen equipment... so I consider that a bonus.  I am not a trained culinary chef and I manage to understand the process of these recipes... I am a fan of one pot cooking (in all fairness some of the recipes use more than one pot - but served in one bowl..), so this book appealed to me.  I like the Red Bean Gumbo (however I replace the green bell pepper with a red bell pepper as I am not a fan of green bell pepper and I omit the okra - not a fan of that either)...  very satisfying. In the book it mentions that &#34;gumbo&#34; is the African word for okra!  Hmm... I like gumbo... but sans the okra. haha.  In any case, I purchased this cookbook and a handful of others to help inspire me to try to eat vegan.  Now... if we could get them to add photos and a spiral back (to help keep the book open while you are using it in the kitchen) it would be a 6 star.  :)";1558328122;8
title;text;parent_asin;helpful_vote
